link,headline,datetime_posted,content,scraped_at,analysis_result
https://www.ndtv.com/india-news/axiom-4-international-space-station-mission-indian-astronaut-shubhanshu-shuklas-mission-could-revolutionise-space-travel-for-diabetics-8310861,No headline found,No date/time found,"Indian astronaut, Group Captain Shubanshu Shukla, who will fly to the International Space Station on May 29, will be conducting a key experiment on diabetes during his flight.
The Axiom-4 space mission of four crew members will conduct research which may pave the way for diabetics to be included in the global astronaut corps. The study will be undertaken in micro-gravity conditions of the International Space Station during the fortnight-long mission.
The experiment is called the ""Suite Ride"" initiative, and the effort marks a significant milestone in the long-term goal of supporting future astronauts with insulin-dependent diabetes (IDDM), a condition historically deemed disqualifying for spaceflight.
The experiment is part of Axiom Space's multi-tiered approach, which aims to eventually demonstrate that astronauts with IDDM can be safely monitored, treated, and participate in off-planet missions.
One person who will be keenly watching this experiment is India's Science Minister, Dr Jitendra Singh, a well-known diabetologist.
The principal investigator for the study, Dr. Mohammad Fityan, Chief Medical Officer at Burjeel Holdings, Abu Dhabi, confirmed that no astronaut will be injected with insulin, but the crew will wear glucose monitoring equipment on the space flight to see how blood glucose levels fluctuate in the 'stressful environment of space'.
They will be validating blood glucose monitoring, data transmission, as well as insulin viability aboard the International Space Station, he added.
According to a 2024 World Health Organisation estimate, 14% of adults aged 18 years and older were living with diabetes, an increase from 7% in 1990, and about 830 million people worldwide have diabetes.
India is considered the diabetes capital of the world. WHO figures suggest there are an estimated 77 million people above the age of suffering from diabetes (type 2) in India, and nearly 25 million are pre-diabetics, i.e, those at a higher risk of developing diabetes in the future.
Burjeel Holdings PLC, a leading super-speciality healthcare provider in the Middle East and the North African region with headquarters in Abu Dhabi, which is spearheading the project, said, They will do groundbreaking mission-focused work on diabetes management in microgravity, along with Axiom Space.
A pivotal moment in this research was the successful technical demonstration conducted on the Galactic 07 mission of 2024, which confirmed that commercially available insulin pens can deliver medication effectively in microgravity, adhering to International Organisation for Standardisation (ISO) guidelines. The promising results have laid the foundation for the upcoming mission that will take place in space.
The Axiom-4 (Ax-4) mission will utilise Continuous Glucose Monitors (CGMs), which have become the standard for glucose monitoring in individuals with diabetes. These devices will be tested to ensure their accuracy in microgravity, providing real-time data that will ultimately support the health of astronauts with insulin-dependent diabetes.
The comprehensive preflight, inflight, and post-flight protocols will employ various testing methods to validate these technologies. The Ax-4 mission also plans to look at insulin exposure in microgravity to assess the potency and stability of the drug product upon its return to Earth.
Testing the behaviour of CGMs and insulin delivery technologies in microgravity and with circadian rhythm disruption is expected to advance the understanding of how such innovations can improve diabetes monitoring and care in remote or underserved areas on Earth. Experts say this research will lay the groundwork for managing diabetes in isolated locations, such as oil rigs, deserts, or rural regions.
Dr Fityan said, ""Space is a proving ground, as this research aims to provide invaluable data that will directly benefit underserved communities and difficult-to-reach areas across the globe.""
Dr Lucie Low, Chief Scientist, Axiom Space, said, ""This may pave the way for the eventual flight of an astronaut with insulin-dependent diabetes mellitus IDDM. The successful demonstration of glucose monitoring on subjects without diabetes will next open the door to flying astronauts with non-insulin-dependent Type 2 diabetes, looking to prove that people with diabetes can one day thrive in the unique environment of space.""
Dr. Low added that ""I am personally very excited about our 'Suite Ride' experiment because for Axiom, it means that we are enabling new opportunities for a more diverse crew to fly a future, as well as translating those results back into, hopefully, impacts for diabetic patients here on Earth.""
Ramdev described himself as a 'scientist' in a 2015 interview with NDTV; he called himself a 'scientist Baba' and said, ""You can talk to me about botany... medical science...""
Hansi Flick, a German behind Barcelona's Spanish and European redemption.
The infamous 5,000-feet tall ""Black Hill of Karregutta""- long considered an unbreachable fortress of Maoist insurgency - is on the brink of capture.
Over two hours, one Q&A session, several rounds of forced applause, the show stood out for one thing - the DOGE chief, Elon Musk, taking off two hats and declaring, ""Even my hat has a hat!""
The last time the census in India included questions on caste was in 1931, when the British ruled the country. In fact, the British - for obvious reasons - did so in every census.
Asked about the new NCERT textbook, Union Minister Sukanta Majumdar has said the Mughal era has not been removed, but only repetitive content has been edited out.
In an interview with Karan Thapar on April 28, former Friday Times editor and part-time politician Najam Sethi said that the issue was no more about Pakistan and India. There is a third player, China, which is deeply invested in Pakistan and will go to great lengths to protect its interests.
Narendra Nath Dhar Dubey, a key figure in the operation to kill Ghazi Baba, spoke to NDTV, sharing the untold story of the encounter and how his shirt saved his life.
Thirty-six C variant of the Rafale fighter jets, the last of which delivered was in December last year, are currently operated by the Indian Air Force.
Many Catholics in Africa are asking whether the next Pope will be from their continent. This, increasingly, seems likely. Names like Cardinal Peter Turkson of Ghana or Cardinal Wilfrid Napier of South Africa have featured in papal speculation for years.",2025-05-03 11:15:05,Positive
https://www.ndtv.com/science/coldest-exoplanet-orbiting-a-dead-star-found-by-scientists-8318351,Coldest Exoplanet Orbiting A Dead Star Found By Scientists,"Sat, 03 May 2025 11:01:03 +0530","Using the James Webb Space Telescope (JWST), scientists have found the coldest exoplanet that is orbiting a dead star, also called a white dwarf. Named WD 1856+534 b, the exoplanet is a gas giant, located 81 light-years from Earth and sheds light on how planets evolve during the final stages of a star's life.
While the exoplanet was first spotted in 2020, an international team of researchers last week published their findings about it. Using the Mid-Infrared Instrument (MIRI) aboard the JWST, the scientists stated that temperatures reached a frigid -125 degrees Fahrenheit (-87 degrees Celsius), making it the coldest planet ever directly observed.
""We were all a bit surprised - and excited - to find that it was, in fact, a planet, and a really cold one at that,"" Mary Anne Limbach, an astronomer at the University of Michigan, who led the new study toldSpace.com.
The previous record for the coldest planet was held by Epsilon Indi Ab, which stands at around 35 degrees Fahrenheit (2 degrees Celsius).
""The detection of WD 1856 b, with its sub-200 K temperature, marks significant progress in directly detecting exoplanets with thermal emission similar in temperature to Solar System gas giants,"" thestudyhighlighted.
Also Read | Scientists Uncover Secret To Success Of Steve Jobs, Mark Zuckerberg And Bill Gates
The researchers further confirmed that the exoplanet has a mass no greater than six times that of Jupiter and orbits the remnant core of a once sun-like star, every 1.4 days. Scientists added that it was the first intact exoplanet to have been found in the forbidden zone of a star.
""WD 1856+534 b is now the first intact exoplanet confirmed within a white dwarf's ""forbidden zone,"" a region where planets would have been engulfed during the star's red giant phase. Its presence provides direct evidence that planetary migration into close orbits-including the habitable zone-around white dwarfs is possible.""
Ms Limbach said their findings provide ""compelling evidence"" that not only can planets survive the violent death of their star but also move into orbits where previously they would have not expected them to exist.
Buoyed by the success, the researchers are hoping that JWST's full potential could be used to directly image even colder gas giants in closer systems with ""temperatures as low as 75 K"".
This capability could provide an opportunity to explore the atmospheres and thermal properties of planets with temperatures comparable to the coldest gas giants in our Solar System.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-03 11:15:03,Positive
https://www.ndtv.com/india-news/axiom-4-international-space-station-mission-indian-astronaut-shubhanshu-shuklas-mission-could-revolutionise-space-travel-for-diabetics-8310861,No headline found,No date/time found,"Indian astronaut, Group Captain Shubanshu Shukla, who will fly to the International Space Station on May 29, will be conducting a key experiment on diabetes during his flight.
The Axiom-4 space mission of four crew members will conduct research which may pave the way for diabetics to be included in the global astronaut corps. The study will be undertaken in micro-gravity conditions of the International Space Station during the fortnight-long mission.
The experiment is called the ""Suite Ride"" initiative, and the effort marks a significant milestone in the long-term goal of supporting future astronauts with insulin-dependent diabetes (IDDM), a condition historically deemed disqualifying for spaceflight.
The experiment is part of Axiom Space's multi-tiered approach, which aims to eventually demonstrate that astronauts with IDDM can be safely monitored, treated, and participate in off-planet missions.
One person who will be keenly watching this experiment is India's Science Minister, Dr Jitendra Singh, a well-known diabetologist.
The principal investigator for the study, Dr. Mohammad Fityan, Chief Medical Officer at Burjeel Holdings, Abu Dhabi, confirmed that no astronaut will be injected with insulin, but the crew will wear glucose monitoring equipment on the space flight to see how blood glucose levels fluctuate in the 'stressful environment of space'.
They will be validating blood glucose monitoring, data transmission, as well as insulin viability aboard the International Space Station, he added.
According to a 2024 World Health Organisation estimate, 14% of adults aged 18 years and older were living with diabetes, an increase from 7% in 1990, and about 830 million people worldwide have diabetes.
India is considered the diabetes capital of the world. WHO figures suggest there are an estimated 77 million people above the age of suffering from diabetes (type 2) in India, and nearly 25 million are pre-diabetics, i.e, those at a higher risk of developing diabetes in the future.
Burjeel Holdings PLC, a leading super-speciality healthcare provider in the Middle East and the North African region with headquarters in Abu Dhabi, which is spearheading the project, said, They will do groundbreaking mission-focused work on diabetes management in microgravity, along with Axiom Space.
A pivotal moment in this research was the successful technical demonstration conducted on the Galactic 07 mission of 2024, which confirmed that commercially available insulin pens can deliver medication effectively in microgravity, adhering to International Organisation for Standardisation (ISO) guidelines. The promising results have laid the foundation for the upcoming mission that will take place in space.
The Axiom-4 (Ax-4) mission will utilise Continuous Glucose Monitors (CGMs), which have become the standard for glucose monitoring in individuals with diabetes. These devices will be tested to ensure their accuracy in microgravity, providing real-time data that will ultimately support the health of astronauts with insulin-dependent diabetes.
The comprehensive preflight, inflight, and post-flight protocols will employ various testing methods to validate these technologies. The Ax-4 mission also plans to look at insulin exposure in microgravity to assess the potency and stability of the drug product upon its return to Earth.
Testing the behaviour of CGMs and insulin delivery technologies in microgravity and with circadian rhythm disruption is expected to advance the understanding of how such innovations can improve diabetes monitoring and care in remote or underserved areas on Earth. Experts say this research will lay the groundwork for managing diabetes in isolated locations, such as oil rigs, deserts, or rural regions.
Dr Fityan said, ""Space is a proving ground, as this research aims to provide invaluable data that will directly benefit underserved communities and difficult-to-reach areas across the globe.""
Dr Lucie Low, Chief Scientist, Axiom Space, said, ""This may pave the way for the eventual flight of an astronaut with insulin-dependent diabetes mellitus IDDM. The successful demonstration of glucose monitoring on subjects without diabetes will next open the door to flying astronauts with non-insulin-dependent Type 2 diabetes, looking to prove that people with diabetes can one day thrive in the unique environment of space.""
Dr. Low added that ""I am personally very excited about our 'Suite Ride' experiment because for Axiom, it means that we are enabling new opportunities for a more diverse crew to fly a future, as well as translating those results back into, hopefully, impacts for diabetic patients here on Earth.""
Ramdev described himself as a 'scientist' in a 2015 interview with NDTV; he called himself a 'scientist Baba' and said, ""You can talk to me about botany... medical science...""
Hansi Flick, a German behind Barcelona's Spanish and European redemption.
The infamous 5,000-feet tall ""Black Hill of Karregutta""- long considered an unbreachable fortress of Maoist insurgency - is on the brink of capture.
Over two hours, one Q&A session, several rounds of forced applause, the show stood out for one thing - the DOGE chief, Elon Musk, taking off two hats and declaring, ""Even my hat has a hat!""
The last time the census in India included questions on caste was in 1931, when the British ruled the country. In fact, the British - for obvious reasons - did so in every census.
Asked about the new NCERT textbook, Union Minister Sukanta Majumdar has said the Mughal era has not been removed, but only repetitive content has been edited out.
In an interview with Karan Thapar on April 28, former Friday Times editor and part-time politician Najam Sethi said that the issue was no more about Pakistan and India. There is a third player, China, which is deeply invested in Pakistan and will go to great lengths to protect its interests.
Narendra Nath Dhar Dubey, a key figure in the operation to kill Ghazi Baba, spoke to NDTV, sharing the untold story of the encounter and how his shirt saved his life.
Thirty-six C variant of the Rafale fighter jets, the last of which delivered was in December last year, are currently operated by the Indian Air Force.
Many Catholics in Africa are asking whether the next Pope will be from their continent. This, increasingly, seems likely. Names like Cardinal Peter Turkson of Ghana or Cardinal Wilfrid Napier of South Africa have featured in papal speculation for years.",2025-05-03 11:15:05,Positive
https://www.ndtv.com/feature/us-man-endures-over-200-snakebites-to-create-the-ultimate-antivenom-from-his-blood-8318747,US Man Endures Over 200 Snakebites To Create The Ultimate Antivenom From His Blood,"Sat, 03 May 2025 11:56:54 +0530","Scientists have managed to develop an ""unparalleled"" antivenom from the blood of a US man who deliberately injected himself with snake venom for nearly two decades. For 18 years, starting in 2001, California-based Tim Friede got himself knowingly bitten by some of the most venomous snakes on the planet in hopes of finding a cure for all snake bites.
According to a report inCNN, antibodies found in Mr Friede's blood have now been shown to protect against fatal doses from a wide range of species in animal tests.
Immunologist Jacob Glanville first heard about Mr Friede through media reports in 2017 and decided that there was an opportunity to do something groundbreaking.
""We had this conversation. And I said, I know it's awkward, but I'm really interested in looking at some of your blood,"" said Mr Glanville. ""And he [Tim Friede] said, 'Finally, I've been waiting for this call.'""
As the pair began working together, Mr Friede donated a 40-millilitre blood sample to Mr Glanville and his colleagues. Eight years later, Mr Glanville and Peter Kwong, Richard J. Stock, Professor of medical sciences at Columbia University's Vagelos College of Physicians and Surgeons havepublisheddetails of the antivenom that can protect against the bites from 19 species of poisonous snakes.
Currently, antivenom is made by injecting small doses of snake venom into animals, such as horses. Once the immune system fights the venom and produces the antibodies, scientists harvest them to be used as antivenom. However, venom and antivenom have to be closely matched. For example, antivenom made from snakes in India may not be as effective against the same species in Thailand.
Also Read | Coldest Exoplanet Orbiting A Dead Star Found By Scientists
While the antivenom cocktail prepared using MrFriede's blood has not been tested in humans yet, experts predict that the human origin of the antibodies would mean fewer side effects than antivenoms made the traditional way.
""Tim's antibodies are really quite extraordinary - he taught his immune system to get this very, very broad recognition,"" said Prof Kwong.
Notably, Mr Friede gave up on injecting himself with snake venom in 2018 after some close calls. He is now employed by Glanville's biotechnology company Centivax and contributing to the research.
As per the World Health Organization (WHO), every year, venomous snake bites kill tens of thousands of people globally and permanently disable several hundred thousand more.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-03 13:27:34,Positive
https://www.ndtv.com/science/worlds-largest-solar-telescope-captures-stunning-details-of-suns-surface-8310925,World's Largest Solar Telescope Captures Stunning Details Of Sun's Surface,"Sun, 04 May 2025 08:24:32 +0530","The world's biggest solar telescope has captured the stunning details of the Sun's surface, showing sunspots and intense magnetic activity. The newly released image comes as the Sun moves towards its most active phase of its 11-year solar cycle.
The image was released by Daniel K. Inouye Solar Telescope in Hawaii.
It is the first image captured with the US National Science Foundation's new Visible Tunable Filter (VTF). The high-resolution photograph, taken in early December, shows a collection of enormous sunspots only 10 kilometres apart in size but spanning thousands of miles. The image showed sunspots, each about the size of a continent on Earth.
Scientists from the International Solar Cycle Prediction Panel, NASA, and the National Oceanic and Atmospheric Administration announced in October that the sun reached the solar maximum or peak of activity. The sun's magnetic poles reverse during the peak, causing more sunspots to show up on its surface.
These sunspots are cooler, active areas on the Sun that can cause big solar explosions like solar flares and coronal mass ejections (CMEs). When these solar outbursts take place, they shoot out charged particles into space, and if these particles reach Earth, they can disrupt satellites, cause power outages or affect GPS and phone signals.
Friedrich Woeger, the instrument program scientist at the NSF Inouye Solar Telescope, said, ""A solar storm in the 1800s (the Carrington Event) reportedly was so energetic that it caused fires in telegraph stations. We need to understand the physical drivers of these phenomena and how they can affect our technology and ultimately our lives.""
Mark Miesch, a research scientist at the Cooperative Institute for Research in Environmental Sciences at the University of Colorado Boulder, said that sunspots were like magnetic plugs blocking some of the heat coming up to the surface. That's the reason they look darker and are cooler than the rest of the Sun's surface, he added.
He compared these sunspots to an oven. ""Even though these sunspots are cooler, they are still hotter than any oven on Earth,"" he added.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-04 17:03:13,Positive
https://www.ndtv.com/science/natures-ozempic-scientists-uncover-potential-weight-loss-solution-8323050,Nature's Ozempic? Scientists Uncover Potential Weight Loss Solution,"Sat, 03 May 2025 23:04:51 +0530","Scientists have made a groundbreaking discovery that could potentially replace weight loss drugs like Ozempic with a natural alternative. Researchers at Jiangnan University in China have identified a gut microbe, Bacteroides vulgatus, and its metabolites that can naturally regulate blood sugar levels and sugar cravings.
The study, published inNature Microbiology,found that increasing the abundance of this microbe in diabetic mice can stimulate the secretion of glucagon-like peptide-1 (GLP-1), a hormone that helps regulate blood sugar levels and feelings of fullness.
GLP-1 is a natural hormone produced by the body, and its impaired function is often seen in people with type 2 diabetes. Drugs like Ozempic mimic this natural process, but researchers are now exploring ways to get the body to produce more GLP-1 on its own. The new research suggests that gut microbes like B. vulgatus and their metabolites may play a key role in shaping a person's sweet tooth.
The study found that mice lacking a gut protein called Ffar4 had reduced gut colonies of B. vulgatus, leading to decreased release of a hormone called FGF21, which is tied to sugar cravings. In humans, genetic variants of FGF21 were linked to an increased preference for sweet foods. The research team also found that treating mice with a metabolite of B. vulgatus boosted GLP-1 secretion, which then triggered the secretion of FGF21.
This breakthrough discovery could lead to new ways to manage weight and blood sugar levels naturally, potentially reducing the need for drugs like Ozempic. Further research is needed to explore the potential of this natural alternative.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-04 17:03:16,Positive
https://www.ndtv.com/science/watch-japans-drone-technology-turns-lightning-into-a-controlled-force-8322925,Watch: Japan's Drone Technology Turns Lightning Into A Controlled Force,"Sat, 03 May 2025 22:40:28 +0530","Japan's Nippon Telegraph and Telephone Corporation (NTT) has pioneered a groundbreaking technology that claims to successfully trigger and draw lightning using a drone equipped with a lightning protection cage. This innovative method leverages electric field fluctuations to predict and potentially protect critical infrastructure from lightning strikes. With approximately 6,000 lightning bolts striking the ground worldwide every minute, this technology holds promise for revolutionising lightning protection and mitigating damage to cities and infrastructure globally.
Watch the video here:
According toNTT,the technology uses lightning-resistant UAVs (unmanned aerial vehicles), such as drones, flying near thunderclouds at high altitudes to attract and guide lightning strikes safely to the ground via conductors, thereby protecting people and equipment from damage. Additionally, the lightning energy is harnessed and stored using compressed air and other charging methods.
NTT's goal is to reduce damage caused by lightning strikes worldwide, with the ultimate aim of absorbing thundercloud energy and eliminating lightning strikes that reach the ground. The company has begun developing the technology to attract lightning strikes with high accuracy and safety, focusing on improving UAV resistance to lightning currents and strong electromagnetic fields. This will enable stable flight even under lightning clouds. Furthermore, NTT aims to convert and store lightning energy into kinetic and magnetic energy, establishing a lightning charging technology.
This technology has the potential to benefit infrastructure companies, including telecommunications and electric power providers, as well as government agencies and local governments, by protecting their facilities from lightning strikes.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-04 17:03:17,Positive
https://www.ndtv.com/science/the-dark-side-of-green-tech-can-we-keep-up-with-climate-goals-8321182,"""Green Tech Alone Won't Save Us"": Experts Warn Of Insufficient Progress Amid Climate Crisis","Sat, 03 May 2025 18:38:35 +0530","Despite the rapid acceleration of green technology innovation, experts warn that it may not be enough to save the planet from ecological scarcity and environmental disaster. As countries strive for carbon neutrality and net-zero emissions, the question remains whether these efforts will be sufficient to restore planetary stability and promote sustainable prosperity.
According to a report published in the sciencejournal Naturetitled""Why the green-technology race might not save the planet,""it highlights concerns that the global race for green technology may not suffice to ensure environmental sustainability. Despite advancements in renewable energy and eco-friendly innovations, the article emphasizes that without addressing overconsumption and implementing systemic changes, these technologies alone may not prevent ecological degradation.
The researchers behind the report argue that while green tech can boost economic prosperity, it must be complemented by global cooperation and policies that prioritize environmental health to truly safeguard the planet's future.
Authors writethat because nature is being underpriced, most economies disregard the increasing costs of ecological scarcity. They don't view natural systems as assets worth conserving, restoring, and protecting through investment. For example, global spending on biodiversity and habitat conservation, protection, and restoration ranges from $124 billion to $143 billion a year. Yet this is only up to one-fifth of what's needed - translating into a biodiversity-financing gap of more than half a trillion dollars.
The pursuit of ""green growth""-the idea that economies can continue to expand while reducing environmental harm-faces challenges such as rebound effects, where efficiency gains lead to increased consumption, and the environmental costs associated with producing green technologies themselves.
Therefore, a holistic approach that combines technological innovation with lifestyle changes and robust environmental policies is essential for achieving long-term planetary health.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-04 17:03:19,Positive
https://www.ndtv.com/science/does-money-buy-morality-study-finds-wealthier-people-slightly-more-prosocial-8320537,Can Money Buy Morality? Study Finds Wealthier People Slightly More Prosocial,"Sat, 03 May 2025 19:14:41 +0530","A comprehensive global study published inPNAS Nexusreveals that individuals with higher income and greater financial well-being are modestly more likely to engage in prosocial behaviors-such as donating, volunteering, and helping others-than those from lower socioeconomic backgrounds.
Conducted by researchers from the University of Birmingham, the studyanalyzed data from over 80,000 participants across 76 countries, highlighting a consistent positive association between wealth and altruistic actions. Interestingly, the study also found that individuals who have experienced financial hardship exhibit stronger links between improved financial status and prosocial behaviors, suggesting that personal experiences of precarity may enhance generosity.
Patricia Lockwood, Professor of Decision Neuroscience at the University of Birmingham and senior author ofthe study said:""There has been disagreement as to whether higher wealth makes you more or less prosocial. Our study clearly shows that wealth, and a subjective sense of financial well-being, are very strongly associated with prosocial behaviours and attitudes. Wealthier people are more inclined to give money to charity, and also to volunteer or do reciprocal acts of generosity. What's more, this effect is highly consistent globally even in countries that differ a lot in levels of wealth.
""However, we do also see a negative association between wealth and trust. People with higher income were less likely to trust others to act positively towards them. Finally, higher wealth was linked with punishing those who behave badly. This can be an important part of maintaining levels prosocial or good behaviour in society.""
The studyfound that previous experience of financial hardship leads to the strongest association between wealth and prosocial behaviour. Lead author Paul Vanags explained: ""When people have experienced precarity, higher financial well-being is then more likely to result in prosocial behaviours such as helping a stranger, donating and volunteering. So, when people have experienced hardship but have improved their personal circumstances to the point where they now feel well off, this is associated with higher levels of beneficial prosocial behaviours.""
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-04 17:03:23,Positive
https://www.ndtv.com/science/worlds-largest-solar-telescope-captures-stunning-details-of-suns-surface-8310925,World's Largest Solar Telescope Captures Stunning Details Of Sun's Surface,"Sun, 04 May 2025 08:24:32 +0530","The world's biggest solar telescope has captured the stunning details of the Sun's surface, showing sunspots and intense magnetic activity. The newly released image comes as the Sun moves towards its most active phase of its 11-year solar cycle.
The image was released by Daniel K. Inouye Solar Telescope in Hawaii.
It is the first image captured with the US National Science Foundation's new Visible Tunable Filter (VTF). The high-resolution photograph, taken in early December, shows a collection of enormous sunspots only 10 kilometres apart in size but spanning thousands of miles. The image showed sunspots, each about the size of a continent on Earth.
Scientists from the International Solar Cycle Prediction Panel, NASA, and the National Oceanic and Atmospheric Administration announced in October that the sun reached the solar maximum or peak of activity. The sun's magnetic poles reverse during the peak, causing more sunspots to show up on its surface.
These sunspots are cooler, active areas on the Sun that can cause big solar explosions like solar flares and coronal mass ejections (CMEs). When these solar outbursts take place, they shoot out charged particles into space, and if these particles reach Earth, they can disrupt satellites, cause power outages or affect GPS and phone signals.
Friedrich Woeger, the instrument program scientist at the NSF Inouye Solar Telescope, said, ""A solar storm in the 1800s (the Carrington Event) reportedly was so energetic that it caused fires in telegraph stations. We need to understand the physical drivers of these phenomena and how they can affect our technology and ultimately our lives.""
Mark Miesch, a research scientist at the Cooperative Institute for Research in Environmental Sciences at the University of Colorado Boulder, said that sunspots were like magnetic plugs blocking some of the heat coming up to the surface. That's the reason they look darker and are cooler than the rest of the Sun's surface, he added.
He compared these sunspots to an oven. ""Even though these sunspots are cooler, they are still hotter than any oven on Earth,"" he added.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-04 17:03:13,Positive
https://www.ndtv.com/science/natures-ozempic-scientists-uncover-potential-weight-loss-solution-8323050,Nature's Ozempic? Scientists Uncover Potential Weight Loss Solution,"Sat, 03 May 2025 23:04:51 +0530","Scientists have made a groundbreaking discovery that could potentially replace weight loss drugs like Ozempic with a natural alternative. Researchers at Jiangnan University in China have identified a gut microbe, Bacteroides vulgatus, and its metabolites that can naturally regulate blood sugar levels and sugar cravings.
The study, published inNature Microbiology,found that increasing the abundance of this microbe in diabetic mice can stimulate the secretion of glucagon-like peptide-1 (GLP-1), a hormone that helps regulate blood sugar levels and feelings of fullness.
GLP-1 is a natural hormone produced by the body, and its impaired function is often seen in people with type 2 diabetes. Drugs like Ozempic mimic this natural process, but researchers are now exploring ways to get the body to produce more GLP-1 on its own. The new research suggests that gut microbes like B. vulgatus and their metabolites may play a key role in shaping a person's sweet tooth.
The study found that mice lacking a gut protein called Ffar4 had reduced gut colonies of B. vulgatus, leading to decreased release of a hormone called FGF21, which is tied to sugar cravings. In humans, genetic variants of FGF21 were linked to an increased preference for sweet foods. The research team also found that treating mice with a metabolite of B. vulgatus boosted GLP-1 secretion, which then triggered the secretion of FGF21.
This breakthrough discovery could lead to new ways to manage weight and blood sugar levels naturally, potentially reducing the need for drugs like Ozempic. Further research is needed to explore the potential of this natural alternative.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-04 17:03:16,Positive
https://www.ndtv.com/science/watch-japans-drone-technology-turns-lightning-into-a-controlled-force-8322925,Watch: Japan's Drone Technology Turns Lightning Into A Controlled Force,"Sat, 03 May 2025 22:40:28 +0530","Japan's Nippon Telegraph and Telephone Corporation (NTT) has pioneered a groundbreaking technology that claims to successfully trigger and draw lightning using a drone equipped with a lightning protection cage. This innovative method leverages electric field fluctuations to predict and potentially protect critical infrastructure from lightning strikes. With approximately 6,000 lightning bolts striking the ground worldwide every minute, this technology holds promise for revolutionising lightning protection and mitigating damage to cities and infrastructure globally.
Watch the video here:
According toNTT,the technology uses lightning-resistant UAVs (unmanned aerial vehicles), such as drones, flying near thunderclouds at high altitudes to attract and guide lightning strikes safely to the ground via conductors, thereby protecting people and equipment from damage. Additionally, the lightning energy is harnessed and stored using compressed air and other charging methods.
NTT's goal is to reduce damage caused by lightning strikes worldwide, with the ultimate aim of absorbing thundercloud energy and eliminating lightning strikes that reach the ground. The company has begun developing the technology to attract lightning strikes with high accuracy and safety, focusing on improving UAV resistance to lightning currents and strong electromagnetic fields. This will enable stable flight even under lightning clouds. Furthermore, NTT aims to convert and store lightning energy into kinetic and magnetic energy, establishing a lightning charging technology.
This technology has the potential to benefit infrastructure companies, including telecommunications and electric power providers, as well as government agencies and local governments, by protecting their facilities from lightning strikes.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-04 17:03:17,Positive
https://www.ndtv.com/science/the-dark-side-of-green-tech-can-we-keep-up-with-climate-goals-8321182,"""Green Tech Alone Won't Save Us"": Experts Warn Of Insufficient Progress Amid Climate Crisis","Sat, 03 May 2025 18:38:35 +0530","Despite the rapid acceleration of green technology innovation, experts warn that it may not be enough to save the planet from ecological scarcity and environmental disaster. As countries strive for carbon neutrality and net-zero emissions, the question remains whether these efforts will be sufficient to restore planetary stability and promote sustainable prosperity.
According to a report published in the sciencejournal Naturetitled""Why the green-technology race might not save the planet,""it highlights concerns that the global race for green technology may not suffice to ensure environmental sustainability. Despite advancements in renewable energy and eco-friendly innovations, the article emphasizes that without addressing overconsumption and implementing systemic changes, these technologies alone may not prevent ecological degradation.
The researchers behind the report argue that while green tech can boost economic prosperity, it must be complemented by global cooperation and policies that prioritize environmental health to truly safeguard the planet's future.
Authors writethat because nature is being underpriced, most economies disregard the increasing costs of ecological scarcity. They don't view natural systems as assets worth conserving, restoring, and protecting through investment. For example, global spending on biodiversity and habitat conservation, protection, and restoration ranges from $124 billion to $143 billion a year. Yet this is only up to one-fifth of what's needed - translating into a biodiversity-financing gap of more than half a trillion dollars.
The pursuit of ""green growth""-the idea that economies can continue to expand while reducing environmental harm-faces challenges such as rebound effects, where efficiency gains lead to increased consumption, and the environmental costs associated with producing green technologies themselves.
Therefore, a holistic approach that combines technological innovation with lifestyle changes and robust environmental policies is essential for achieving long-term planetary health.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-04 17:03:19,Positive
